player_name,last_season,player_club_id,yellow_cards,red_cards,goals,assists,minutes_played
Tecatito,2020,720,6,0,2,8,2236
Tecatito,2021,368,2,0,2,4,1162
Tecatito,2021,720,1,0,0,1,379
Tecatito,2022,368,0,0,1,0,109
Teddy Teuma,2023,1421,4,0,6,2,1644
Teden Mengi,2023,1031,2,0,1,0,1491
Teemu Pukki,2019,1123,3,0,11,3,2893
Teemu Pukki,2021,1123,4,0,11,3,3261
Telasco Segovia,2022,1038,0,0,0,0,3
Telasco Segovia,2023,3268,1,0,0,0,52
Telmo Arcanjo,2019,7179,0,0,0,0,60
Telmo Arcanjo,2020,7179,2,0,0,0,312
Telmo Arcanjo,2021,7179,2,0,0,0,114
Terem Moffi,2020,1158,2,0,14,3,2089
Terem Moffi,2021,1158,1,0,8,4,2735
Terem Moffi,2022,417,2,0,6,3,1334
Terem Moffi,2022,1158,1,0,12,0,1396
Terem Moffi,2023,417,2,0,6,2,1244
Terence Kongolo,2020,931,0,0,0,0,90
Tete Morente,2020,1531,5,0,2,5,1889
Tete Morente,2021,1531,4,0,3,3,1636
Tete Morente,2022,1531,5,0,4,0,2073
Tetê,2021,1041,1,0,2,5,585
Tetê,2022,1003,0,0,1,0,738
Tetê,2022,1041,3,0,6,3,1116
Teun Koopmeiners,2021,800,4,0,4,1,2128
Teun Koopmeiners,2022,800,7,0,10,4,2861
Teun Koopmeiners,2023,800,2,0,8,3,1864
Thales Oleques,2021,8024,2,0,0,2,2713
Theo Corbeanu,2020,543,0,0,0,0,8
Theo Corbeanu,2023,16795,0,0,0,0,27
Theo Hernández,2019,5,10,0,6,5,2728
Theo Hernández,2020,5,9,0,7,6,3025
Theo Hernández,2021,5,7,1,5,6,2714
Theo Hernández,2022,5,7,0,4,3,2775
Theo Hernández,2023,5,8,0,4,3,2060
Theo Walcott,2019,29,1,0,2,3,1297
Theo Walcott,2020,29,0,0,0,0,12
Theo Walcott,2020,180,0,0,3,3,1629
Theo Walcott,2021,180,0,0,0,0,379
Theo Walcott,2022,180,1,0,2,2,1133
Theocharis Tsingaras,2022,415,0,0,0,0,6
Theodor Gebre Selassie,2019,86,2,0,2,3,2429
Theodor Gebre Selassie,2020,86,3,0,3,2,3034
Thiago,2019,27,7,0,3,0,1770
Thiago,2019,2423,6,0,6,0,2349
Thiago,2020,31,4,0,1,0,1858
Thiago,2020,2423,3,0,7,0,761
Thiago,2021,31,2,0,1,4,1537
Thiago,2022,31,2,0,0,0,1256
Thiago,2023,31,0,0,0,0,5
Thiago Cionek,2019,2722,11,0,0,2,2165
Thiago Galhardo,2021,940,5,0,2,2,1135
Thiago Maia,2019,1082,0,0,0,0,45
Thiago Mendes,2019,1041,4,0,0,6,1817
Thiago Mendes,2020,1041,5,1,0,1,2240
Thiago Mendes,2021,1041,3,1,1,1,1862
Thiago Mendes,2022,1041,3,0,1,1,2062
Thiago Silva,2019,583,1,0,0,0,1574
Thiago Silva,2020,631,5,0,2,0,1938
Thiago Silva,2021,631,2,0,3,1,2651
Thiago Silva,2021,1465,1,0,0,0,900
Thiago Silva,2022,631,2,0,0,2,2352
Thiago Silva,2022,8024,0,0,0,0,90
Thiago Silva,2023,631,3,0,2,0,1983
Thibault De Smet,2020,1421,3,0,0,0,498
Thibault De Smet,2022,1421,2,0,0,1,1761
Thibault De Smet,2023,1421,5,0,0,1,1448
Thibault Tamas,2022,969,0,0,0,0,9
Thibaut Courtois,2019,418,1,0,0,0,3060
Thibaut Courtois,2020,418,0,0,0,0,3420
Thibaut Courtois,2021,418,1,0,0,0,3240
Thibaut Courtois,2022,418,0,0,0,0,2790
Thibaut Vargas,2019,969,0,0,0,0,152
Thierno Baldé,2022,1095,1,0,0,2,2159
Thierry Ambrose,2019,347,1,0,0,0,540
Thierry Ambrose,2020,347,4,0,0,1,741
Thierry Correia,2019,336,2,0,0,0,360
Thierry Correia,2019,1049,0,0,0,0,259
Thierry Correia,2020,1049,6,0,1,1,2141
Thierry Correia,2021,1049,5,0,0,0,1333
Thierry Correia,2022,1049,5,0,0,0,2016
Thierry Correia,2023,1049,2,1,0,2,1428
Thijs Dallinga,2022,415,4,0,12,1,2368
Thijs Dallinga,2023,415,5,0,8,1,1561
Thilo Kehrer,2019,583,0,0,1,0,479
Thilo Kehrer,2020,583,3,0,0,0,1610
Thilo Kehrer,2021,583,0,0,2,0,1506
Thilo Kehrer,2022,379,4,0,0,2,2230
Thilo Kehrer,2023,162,2,0,0,0,450
Thilo Kehrer,2023,379,2,0,0,0,19
Thomas Basila,2019,995,1,0,0,0,411
Thomas Cannon,2022,29,0,0,0,0,23
Thomas Delaine,2019,347,4,0,0,0,1254
Thomas Delaine,2020,347,4,0,3,2,1781
Thomas Delaine,2021,347,4,0,1,2,2316
Thomas Delaine,2022,667,3,0,0,2,1077
Thomas Delaine,2023,667,4,0,1,1,1209
Thomas Delaney,2019,16,4,0,0,0,834
Thomas Delaney,2020,16,6,0,1,1,1289
Thomas Delaney,2021,16,0,0,0,0,17
Thomas Delaney,2021,368,4,0,2,1,1544
Thomas Delaney,2022,368,3,0,0,0,306
Thomas Delaney,2022,533,0,0,0,0,299
Thomas Foket,2019,1421,3,0,0,1,2430
Thomas Foket,2020,1421,4,0,0,3,3325
Thomas Foket,2021,1421,5,0,1,1,2240
Thomas Foket,2022,1421,0,0,0,1,1982
Thomas Foket,2023,1421,9,0,0,1,1544
Thomas Fontaine,2020,1158,0,0,0,0,322
Thomas Henry,2021,607,6,0,9,3,2121
Thomas Henry,2022,276,4,0,2,1,1036
Thomas Henry,2023,276,1,0,3,0,227
Thomas Isherwood,2023,105,0,0,0,0,328
Thomas Kaminski,2023,1031,3,0,0,0,2250
Thomas Kastanaras,2022,79,0,0,0,0,70
Thomas Keller,2023,2036,0,0,0,0,2
Thomas Kraft,2019,44,1,0,0,0,360
Thomas Kristensen,2023,410,4,0,0,0,1333
Thomas Lemar,2019,13,2,0,0,0,920
Thomas Lemar,2020,13,4,0,1,4,1373
Thomas Lemar,2021,13,2,0,4,5,1446
Thomas Lemar,2022,13,1,0,1,3,1257
Thomas Lemar,2023,13,0,0,0,0,167
Thomas Luciano,2023,2424,1,0,1,0,22
Thomas Mangani,2019,1420,0,0,2,2,1874
Thomas Mangani,2020,1420,3,0,3,3,2702
Thomas Mangani,2021,1420,6,0,7,2,2195
Thomas Mangani,2022,1147,4,1,1,1,1329
Thomas Meunier,2019,583,3,0,0,2,1243
Thomas Meunier,2020,16,3,0,1,1,1474
Thomas Meunier,2021,16,4,0,2,4,1406
Thomas Meunier,2022,16,2,0,0,0,582
Thomas Meunier,2023,16,0,0,0,0,588
Thomas Monconduit,2019,1416,8,0,0,0,1369
Thomas Monconduit,2020,1158,4,0,2,0,1148
Thomas Monconduit,2021,1158,5,0,3,2,2254
Thomas Müller,2019,27,5,0,8,21,2261
Thomas Müller,2020,27,0,0,11,21,2685
Thomas Müller,2021,27,0,0,8,21,2578
Thomas Müller,2022,27,0,0,7,8,1668
Thomas Müller,2023,27,0,0,1,7,865
Thomas Ouwejan,2020,410,0,0,0,2,404
Thomas Ouwejan,2022,33,1,0,0,1,901
Thomas Partey,2019,13,13,0,3,0,2552
Thomas Partey,2020,11,5,0,0,2,1535
Thomas Partey,2020,13,1,0,0,0,199
Thomas Partey,2021,11,6,0,2,1,2033
Thomas Partey,2022,11,5,0,3,0,2486
Thomas Partey,2023,11,0,0,0,0,251
Thomas Pledl,2019,38,0,0,0,0,85
Thomas Strakosha,2019,398,2,0,0,0,3330
Thomas Strakosha,2020,398,1,0,0,0,900
Thomas Strakosha,2021,398,2,0,0,0,2070
Thomas Strakosha,2023,1148,0,0,0,0,135
Thorgan Hazard,2019,16,3,0,7,13,2392
Thorgan Hazard,2020,16,0,0,1,3,654
Thorgan Hazard,2021,16,2,0,4,1,1337
Thorgan Hazard,2022,16,1,0,0,0,455
Thorgan Hazard,2023,16,0,0,0,0,6
Thuler,2021,969,3,0,0,0,854
Théo Bongonda,2022,2687,2,0,4,3,1951
Théo Fonseca,2022,3329,1,0,0,0,111
Théo Fonseca,2023,3329,0,0,2,0,616
Théo Le Bris,2021,1158,0,0,0,0,57
Théo Le Bris,2022,1158,0,0,2,2,1448
Théo Le Bris,2023,1158,2,0,0,2,1167
Théo Pellenard,2019,1420,1,0,0,0,451
Théo Pellenard,2022,290,0,0,0,0,99
Théo Sainte-Luce,2019,1160,0,0,0,0,21
Théo Sainte-Luce,2022,969,0,0,1,1,536
Théo Sainte-Luce,2023,969,1,0,0,0,345
Théo Trinker,2022,417,0,0,0,0,1
Théo Valls,2019,1160,1,1,1,1,1641
Thérence Koudou,2023,1421,1,0,0,0,86
Thórir Jóhann Helgason,2022,1005,0,0,0,0,215
Tiago Almeida,2019,7179,2,0,0,0,207
Tiago Almeida,2020,7179,2,0,0,0,1168
Tiago Almeida,2021,7179,2,0,0,3,1856
Tiago Araújo,2021,8024,5,0,0,0,470
Tiago Araújo,2022,1465,3,0,1,0,868
Tiago Araújo,2023,1465,4,0,2,1,1961
Tiago Castro,2019,1085,0,0,0,0,70
Tiago Dantas,2020,27,0,0,0,0,69
Tiago Dantas,2021,7179,1,0,1,2,1093
Tiago Dias,2023,3268,1,0,1,1,687
Tiago Djaló,2019,1082,1,0,0,0,664
Tiago Djaló,2020,1082,4,0,0,0,867
Tiago Djaló,2021,1082,4,0,1,1,2328
Tiago Djaló,2022,1082,7,0,2,1,2021
Tiago Esgaio,2019,2457,8,0,2,2,2244
Tiago Esgaio,2020,2457,6,0,1,1,2737
Tiago Esgaio,2021,1075,0,0,0,0,68
Tiago Esgaio,2021,8024,4,0,0,1,916
Tiago Esgaio,2022,8024,9,0,0,2,2283
Tiago Esgaio,2023,8024,4,0,1,2,1682
Tiago Gouveia,2022,1465,7,0,5,5,2403
Tiago Gouveia,2023,294,0,0,1,0,225
Tiago Ilori,2019,336,1,0,0,0,558
Tiago Ilori,2021,2503,1,0,1,0,509
Tiago Ilori,2022,2995,0,0,0,0,206
Tiago Machado,2022,2503,0,0,0,0,8
Tiago Machado,2023,2503,0,0,0,0,4
Tiago Morais,2020,2503,0,0,0,0,67
Tiago Morais,2021,2503,1,1,0,0,305
Tiago Morais,2022,2503,0,0,0,0,25
Tiago Morais,2023,1082,0,0,0,0,41
Tiago Morais,2023,2503,5,0,6,3,1385
Tiago Ribeiro,2022,2995,3,0,0,0,172
Tiago Santos,2022,1465,5,0,0,6,2424
Tiago Santos,2023,1082,4,0,1,1,1473
Tiago Silva,2021,2420,12,0,3,4,1993
Tiago Silva,2022,2420,13,1,5,1,2113
Tiago Silva,2023,2420,6,0,4,4,1463
Tiago Sá,2019,1075,0,0,0,0,90
Tiago Sá,2020,1075,0,0,0,0,180
Tiago Sá,2021,1075,0,0,0,0,90
Tiago Sá,2022,1075,1,0,0,0,167
Tiago Tomás,2019,336,2,0,0,1,167
Tiago Tomás,2020,336,5,0,3,2,1504
Tiago Tomás,2021,79,2,0,4,0,1080
Tiago Tomás,2021,336,2,0,0,0,160
Tiago Tomás,2022,79,2,0,3,4,1292
Tiago Tomás,2023,82,2,0,1,0,662
Tianyu Guo,2021,6912,0,0,0,0,30
Tidjany Touré,2023,2424,2,0,2,1,610
Tiemoué Bakayoko,2019,162,4,1,1,2,1722
Tiemoué Bakayoko,2020,6195,6,0,2,1,1972
Tiemoué Bakayoko,2021,5,3,0,0,0,494
Tiemoué Bakayoko,2022,5,0,0,0,0,39
Tiemoué Bakayoko,2023,1158,3,0,1,1,621
Tijjani Noslin,2023,276,0,0,1,0,333
Tijjani Reijnders,2023,5,5,0,2,3,1973
Tim Breithaupt,2023,167,2,0,0,0,255
Tim Civeja,2020,167,0,0,0,0,31
Tim Hall,2020,2424,0,0,0,0,45
Tim Iroegbunam,2021,405,1,0,0,0,91
Tim Iroegbunam,2023,405,0,0,0,0,24
Tim Kleindienst,2023,2036,3,0,7,3,1985
Tim Krul,2019,1123,4,0,0,0,3240
Tim Krul,2021,1123,1,0,0,0,2610
Tim Lemperle,2019,3,0,0,0,0,15
Tim Lemperle,2021,3,0,0,2,0,135
Tim Lemperle,2022,3,0,0,0,0,120
Tim Maciejewski,2020,89,0,0,0,0,7
Tim Oermann,2022,80,0,0,0,0,193
Tim Oermann,2023,80,2,0,0,0,488
Tim Ream,2020,931,0,0,0,0,630
Tim Ream,2022,931,2,0,1,0,2900
Tim Ream,2023,931,4,0,1,0,1415
Tim Siersleben,2020,82,0,0,0,0,33
Tim Siersleben,2023,2036,1,0,0,0,864
Tim Skarke,2022,33,0,0,1,1,440
Tim Skarke,2022,89,1,0,0,0,49
Tim Skarke,2023,105,5,0,6,2,1600
Tim Waker,2020,1301,1,0,0,0,275
Tim Waker,2021,1301,0,0,0,0,68
Timm Klose,2019,1123,0,0,0,0,585
Timo Baumgartl,2021,89,5,0,1,2,2169
Timo Baumgartl,2022,89,2,0,0,1,565
Timo Becker,2019,33,0,0,0,0,334
Timo Becker,2020,33,1,0,0,0,1641
Timo Horn,2019,3,0,0,0,0,3060
Timo Horn,2020,3,0,0,0,0,3010
Timo Horn,2021,3,0,0,0,0,1170
Timo Hübers,2021,3,7,0,1,0,1742
Timo Hübers,2022,3,8,0,3,0,2558
Timo Hübers,2023,3,4,0,0,0,1879
Timo Werner,2019,23826,4,0,28,8,2808
Timo Werner,2020,631,2,0,6,12,2606
Timo Werner,2021,631,1,0,4,1,1286
Timo Werner,2022,23826,2,0,9,4,1950
Timo Werner,2023,148,0,0,0,2,337
Timo Werner,2023,23826,0,0,2,0,203
Timothy Castagne,2019,800,4,0,1,3,1704
Timothy Castagne,2020,800,0,0,0,0,61
Timothy Castagne,2020,1003,0,0,2,3,2347
Timothy Castagne,2021,1003,1,0,1,0,2126
Timothy Castagne,2022,1003,3,0,2,3,3257
Timothy Castagne,2023,931,2,0,0,1,1756
Timothy Chandler,2019,24,4,0,5,1,1215
Timothy Chandler,2020,24,2,0,1,0,423
Timothy Chandler,2021,24,4,0,0,0,1217
Timothy Chandler,2022,24,0,0,0,0,82
Timothy Chandler,2023,24,0,0,0,1,1
Timothy Fosu-Mensah,2019,985,1,0,0,0,136
Timothy Fosu-Mensah,2020,15,2,0,0,0,412
Timothy Fosu-Mensah,2020,985,1,0,0,0,81
Timothy Fosu-Mensah,2021,15,0,0,0,0,140
Timothy Fosu-Mensah,2022,15,1,0,0,0,184
Timothy Tillman,2021,65,3,0,1,3,2019
Timothy Weah,2019,1082,1,0,0,0,84
Timothy Weah,2020,1082,1,0,3,0,864
Timothy Weah,2021,1082,2,1,3,5,1618
Timothy Weah,2022,1082,2,0,0,2,1746
Timothy Weah,2023,506,2,0,0,1,843
Timothé Nkada,2019,1421,1,0,0,0,140
Timothée Kolodziejczak,2019,618,6,0,0,0,1305
Timothée Kolodziejczak,2020,618,4,1,0,0,2038
Timothée Kolodziejczak,2021,618,4,1,2,3,2570
Timothée Kolodziejczak,2022,33,0,0,0,0,24
Timothée Pembélé,2020,583,1,0,1,0,380
Timothée Pembélé,2021,40,3,0,1,1,1419
Timothée Pembélé,2022,583,0,0,0,1,265
Tin Jedvaj,2019,167,6,0,2,0,2642
Tin Jedvaj,2020,15,0,0,0,0,151
Tino Anjorin,2019,631,0,0,0,0,19
Tino Kadewere,2020,1041,4,0,10,3,2021
Tino Kadewere,2021,1041,0,1,1,0,498
Tino Kadewere,2022,237,1,0,1,0,539
Tino Kadewere,2023,995,1,0,1,0,437
Tino Kadewere,2023,1041,0,0,0,0,288
Tino Livramento,2021,180,2,0,1,2,2203
Tino Livramento,2022,180,0,0,0,0,26
Tino Livramento,2023,762,1,0,0,0,840
Tio Cipot,2022,3522,0,0,0,0,132
Tiquinho Soares,2019,720,7,0,10,1,1698
Tjark Ernst,2022,44,0,0,0,0,90
Tobias Kempe,2023,105,0,0,3,2,859
Tobias Mohr,2022,33,0,0,0,3,833
Tobias Raschl,2019,16,0,0,0,0,25
Tobias Raschl,2021,65,0,0,0,1,599
Tobias Sippel,2020,18,0,0,0,0,343
Tobias Sippel,2021,18,0,0,0,0,90
Tobias Sippel,2022,18,1,0,0,0,509
Tobias Strobl,2019,18,1,0,0,0,613
Tobias Strobl,2020,167,4,0,0,0,1849
Tobias Strobl,2021,167,1,0,0,0,325
Toby Alderweireld,2019,148,7,0,2,2,2958
Toby Alderweireld,2020,148,2,0,1,0,2241
Todd Cantwell,2019,1123,6,0,6,2,2501
Todd Cantwell,2021,1123,2,0,0,0,440
Tolga Ciğerci,2022,44,2,0,0,1,679
Tolgay Arslan,2020,410,9,0,3,0,1833
Tolgay Arslan,2021,410,9,0,1,2,1669
Tolgay Arslan,2022,410,3,0,1,0,1197
Tolu Arokodare,2020,3,0,0,0,0,104
Tom Bischof,2021,533,0,0,0,0,13
Tom Bischof,2022,533,0,0,0,1,310
Tom Bischof,2023,533,0,0,0,1,146
Tom Cairney,2020,931,2,0,1,1,760
Tom Cairney,2022,931,2,0,2,0,972
Tom Cairney,2023,931,2,0,1,4,1191
Tom Cleverley,2019,1010,2,0,1,0,966
Tom Cleverley,2021,1010,2,0,0,2,1623
Tom Davies,2019,29,8,0,1,0,2026
Tom Davies,2020,29,3,0,0,1,1426
Tom Davies,2021,29,1,0,1,0,233
Tom Davies,2022,29,3,0,0,0,527
Tom Davies,2023,350,2,0,0,0,124
Tom Heaton,2019,405,0,0,0,0,1795
Tom Krauß,2019,23826,0,0,0,0,3
Tom Krauß,2022,33,8,0,2,0,2528
Tom Krauß,2023,39,4,0,1,0,1156
Tom Lacoux,2020,40,4,0,0,0,523
Tom Lacoux,2021,40,5,0,0,0,914
Tom Lacoux,2023,3329,1,0,0,0,354
Tom Lockyer,2023,1031,4,0,1,1,1172
Tom Louchet,2023,417,1,0,1,1,145
Tom Rothe,2021,16,1,0,1,0,94
Tom Rothe,2022,16,0,0,0,1,24
Tom Trybull,2019,1123,2,0,0,0,1135
Toma Bašić,2019,40,4,0,1,3,993
Toma Bašić,2020,40,7,0,4,1,2611
Toma Bašić,2021,40,0,0,0,1,212
Toma Bašić,2021,398,3,0,0,2,969
Toma Bašić,2022,398,2,0,1,0,499
Toma Bašić,2023,380,2,0,0,0,473
Tomas Cvancara,2023,18,3,0,4,1,642
Tomas Koubek,2019,167,2,0,0,0,2160
Tomas Koubek,2022,167,0,0,0,0,990
Tomas Soucek,2019,379,0,0,3,0,1041
Tomas Soucek,2020,379,7,1,10,1,3420
Tomas Soucek,2021,379,3,0,5,1,3062
Tomas Soucek,2022,379,3,0,2,3,2819
Tomas Soucek,2023,379,3,0,5,1,1969
Tomas Suslov,2023,276,5,0,1,3,1424
Tomas Vaclik,2019,368,0,0,0,0,2925
Tomas Vaclik,2020,368,0,0,0,0,450
Tomislav Gomelt,2020,4083,0,0,0,0,17
Tomislav Strkalj,2019,7179,1,0,0,0,876
Tomislav Strkalj,2020,7179,2,0,0,1,597
Tommaso Augello,2019,1038,2,0,0,1,1042
Tommaso Augello,2020,1038,2,1,1,4,3310
Tommaso Augello,2021,1038,0,0,1,1,2396
Tommaso Augello,2022,1038,3,0,2,5,3065
Tommaso Augello,2023,1390,2,0,0,1,1513
Tommaso Baldanzi,2021,749,0,0,0,0,17
Tommaso Baldanzi,2022,749,2,0,4,0,1788
Tommaso Baldanzi,2023,12,0,0,0,0,112
Tommaso Baldanzi,2023,749,1,0,2,0,744
Tommaso Barbieri,2022,506,0,0,0,0,109
Tommaso Cassandro,2022,1005,0,0,0,0,13
Tommaso Corazza,2023,1025,1,0,0,0,143
Tommaso De Nipoti,2022,800,0,0,0,0,3
Tommaso Milanese,2022,2239,0,0,0,0,25
Tommaso Pobega,2020,3522,6,0,6,3,1239
Tommaso Pobega,2021,416,11,0,4,3,2238
Tommaso Pobega,2022,5,4,0,2,0,878
Tommaso Pobega,2023,5,0,0,0,0,296
Tommy Doyle,2019,281,0,0,0,0,15
Tommy Doyle,2023,543,2,0,0,0,635
Tomás Alarcón,2021,2687,5,0,0,1,1424
Tomás Alarcón,2022,2687,2,0,0,0,222
Tomás Araújo,2022,2424,5,0,1,2,1872
Tomás Araújo,2023,294,0,0,0,0,223
Tomás Castro,2019,2457,0,0,0,0,60
Tomás Esteves,2019,720,0,0,0,0,104
Tomás Händel,2021,2420,5,0,0,0,1042
Tomás Händel,2022,2420,0,1,1,1,435
Tomás Händel,2023,2420,3,0,1,1,1702
Tomás Ostrák,2021,3,0,0,0,1,26
Tomás Pina,2019,1108,6,0,1,1,1351
Tomás Pina,2020,1108,12,0,1,1,2590
Tomás Pina,2021,1108,4,0,0,0,1444
Tomás Reymão,2019,2503,0,0,0,0,18
Tomás Reymão,2021,2503,0,0,0,0,337
Tomás Ribeiro,2019,2457,4,0,0,0,1170
Tomás Ribeiro,2020,2457,6,0,1,0,2807
Tomás Ribeiro,2023,2420,4,0,1,1,1653
Tomás Rincón,2019,416,10,0,1,4,2616
Tomás Rincón,2020,416,11,0,1,1,2950
Tomás Rincón,2021,416,2,0,0,0,159
Tomás Rincón,2021,1038,3,0,0,0,1172
Tomás Rincón,2022,1038,7,1,0,2,2566
Tomás Silva,2020,336,1,0,0,0,24
Tomás Silva,2022,6912,4,0,1,2,1169
Tomás Silva,2023,6912,1,1,0,2,1664
Tomás Tavares,2019,294,3,0,0,0,876
Tomás Tavares,2020,1108,0,0,0,0,62
Tomás Tavares,2020,4294,2,0,0,0,1553
Toni Borevkovic,2019,2425,7,1,0,0,2788
Toni Borevkovic,2020,2425,8,0,0,1,2833
Toni Borevkovic,2021,2420,10,0,0,1,1992
Toni Borevkovic,2023,2420,1,1,0,0,1054
Toni Kroos,2019,418,2,0,4,5,2656
Toni Kroos,2021,418,4,0,1,3,2107
Toni Kroos,2022,418,2,0,2,4,2164
Toni Kroos,2023,418,3,0,1,7,1652
Toni Lato,2019,331,3,0,1,0,473
Toni Lato,2020,1049,3,0,1,0,727
Toni Lato,2021,1049,5,0,0,1,591
Toni Lato,2022,1049,1,0,1,0,908
Toni Lato,2023,237,2,0,0,1,1001
Toni Leistner,2019,3,3,0,0,0,1013
Toni Martínez,2019,3329,4,0,10,6,2192
Toni Martínez,2020,720,2,0,7,0,602
Toni Martínez,2020,3329,0,0,0,0,63
Toni Martínez,2021,720,3,0,3,0,466
Toni Martínez,2022,720,0,0,5,5,1139
Toni Martínez,2023,720,3,0,3,0,492
Toni Moya,2019,13,0,0,0,0,3
Toni Moya,2021,1108,2,0,0,1,1385
Toni Villa,2019,366,4,0,0,1,1362
Toni Villa,2020,366,2,0,2,0,969
Toni Villa,2022,366,0,0,0,0,91
Toni Villa,2022,12321,2,0,1,3,897
Tonny Vilhena,2021,714,4,0,1,1,849
Tonny Vilhena,2022,380,5,0,4,1,2274
Tony Jantschke,2019,18,6,0,0,0,1013
Tony Jantschke,2020,18,1,0,0,0,265
Tony Jantschke,2021,18,0,0,0,0,227
Tony Jantschke,2022,18,0,0,0,0,99
Tony Jantschke,2023,18,0,0,0,0,19
Tony Mauricio,2020,826,3,0,0,4,482
Tony Rölke,2022,44,0,0,0,0,19
Tony Strata,2022,1147,1,0,0,0,136
Torben Müsel,2019,18,0,0,0,0,1
Torben Müsel,2021,18,0,0,0,0,4
Tosin Adarabioyo,2020,931,1,0,0,0,2954
Tosin Adarabioyo,2022,931,4,0,1,0,2084
Tosin Adarabioyo,2023,931,1,0,1,0,902
Toti,2021,543,1,0,0,0,360
Toti,2022,543,6,0,1,0,981
Toti,2023,543,3,0,0,2,1772
Toño García,2019,3368,2,0,0,2,1590
Toño García,2020,3368,2,0,0,2,729
Trent Alexander-Arnold,2019,31,5,0,4,13,3176
Trent Alexander-Arnold,2020,31,2,0,2,7,3033
Trent Alexander-Arnold,2021,31,2,0,2,12,2854
Trent Alexander-Arnold,2022,31,5,0,2,9,2931
Trent Alexander-Arnold,2023,31,5,0,2,4,1627
Trevoh Chalobah,2020,1158,5,0,2,2,2239
Trevoh Chalobah,2021,631,2,0,3,1,1448
Trevoh Chalobah,2022,631,4,0,0,0,1603
Trevoh Chalobah,2023,631,0,0,0,0,19
Triantafyllos Pasalidis,2023,380,1,0,0,0,253
Trincão,2019,1075,1,0,7,7,1428
Trincão,2020,131,1,0,3,2,684
Trincão,2021,543,0,0,2,1,1342
Trincão,2022,336,2,0,10,2,2214
Trincão,2023,336,0,0,6,3,741
Tristan Dingomé,2019,1421,1,0,0,1,900
Tristan Dingomé,2020,1421,0,0,0,0,14
Tristan Dingomé,2021,1095,3,0,2,5,1074
Tristan Dingomé,2022,1095,0,0,0,0,91
Trova Boni,2021,2457,1,1,0,0,399
Troy Deeney,2019,1010,3,0,10,2,2234
Troy Parrott,2019,148,0,0,0,0,6
Tunde Akinsola,2022,366,0,0,0,0,10
Tuta,2020,24,5,0,0,0,1458
Tuta,2021,24,4,0,4,0,2187
Tuta,2022,24,8,0,2,1,2717
Tuta,2023,24,2,0,0,1,1798
Tyler Adams,2019,23826,0,0,0,0,956
Tyler Adams,2020,23826,3,0,1,1,1854
Tyler Adams,2021,23826,5,0,0,1,1345
Tyler Adams,2022,399,6,0,0,0,2157
Tyler Onyango,2023,29,0,0,0,0,1
Tyler Roberts,2020,399,3,0,1,2,1339
Tyler Roberts,2021,399,5,0,1,1,978
Tymoteusz Puchacz,2022,89,0,0,0,0,59
Tyrell Malacia,2022,985,6,0,0,0,1393
Tyrese Francois,2020,931,0,0,0,0,14
Tyrese Francois,2022,931,0,0,0,0,1
Tyrick Mitchell,2019,873,1,0,0,0,193
Tyrick Mitchell,2020,873,1,0,1,1,1710
Tyrick Mitchell,2021,873,1,0,0,2,3103
Tyrick Mitchell,2022,873,5,1,0,2,2896
Tyrick Mitchell,2023,873,5,0,1,2,2169
Tyrone Mings,2019,405,7,0,2,2,2903
Tyrone Mings,2020,405,6,0,2,2,3195
Tyrone Mings,2021,405,11,0,1,3,3188
Tyrone Mings,2022,405,7,0,1,2,3150
Tyrone Mings,2023,405,0,0,0,0,31
Tyrone Tormin,2020,618,0,0,0,0,18
Tyronne Ebuehi,2021,607,1,1,0,0,1142
Tyronne Ebuehi,2022,749,0,0,2,4,1928
Tyronne Ebuehi,2023,749,0,0,0,1,1073
Téji Savanier,2019,969,5,0,6,2,1532
Téji Savanier,2020,969,6,1,5,5,2175
Téji Savanier,2021,969,9,1,8,7,2422
Téji Savanier,2022,969,4,3,12,4,2561
Téji Savanier,2023,969,4,0,5,5,2005
Tòfol Montiel,2019,1085,2,0,0,0,197
Tòfol Montiel,2020,430,0,0,0,0,3
Uche Agbo,2019,1075,1,0,0,0,3
Ui-jo Hwang,2019,40,2,0,6,2,1638
Ui-jo Hwang,2020,40,1,0,12,3,2523
Ui-jo Hwang,2021,40,3,0,11,2,2525
Uilton,2019,2995,3,0,2,1,875
Uilton,2020,2995,2,0,2,0,1512
Uilton,2021,2995,5,0,1,2,1881
Uilton,2022,2995,4,1,1,1,1370
Ukra,2019,2423,0,0,1,0,697
Ukra,2020,2423,0,0,1,1,897
Ukra,2022,2425,2,0,0,2,354
Ukra,2023,2425,1,0,0,0,56
Ulisses Garcia,2023,244,0,0,0,0,237
Umar Sadiq,2022,681,0,0,1,0,83
Umar Sadiq,2022,3302,1,0,2,0,242
Umar Sadiq,2023,681,3,0,2,1,895
Umut Bozok,2020,1158,0,0,0,0,58
Umut Tohumcu,2022,533,0,0,0,0,268
Umut Tohumcu,2023,533,3,0,0,2,530
Unai Arieta,2020,1533,1,0,0,0,44
Unai Bustinza,2019,1244,8,0,0,1,2690
Unai Dufur,2020,1533,0,0,0,0,63
Unai García,2019,331,0,0,1,0,536
Unai García,2020,331,3,0,0,0,1242
Unai García,2021,331,5,0,0,0,1407
Unai García,2022,331,6,1,0,1,1718
Unai García,2023,331,3,0,1,0,327
Unai Gómez,2023,621,1,0,2,0,404
Unai López,2019,621,6,0,1,4,1803
